frame,landmark,x,y,z,visibility
0,0,0.0161300674080848,1.4467384219169617,-0.3491330146789551,0.9999440908432008
0,1,0.0339321121573448,1.4627849459648132,-0.340660810470581,0.9998453855514526
0,2,0.0368240401148796,1.4642373919487,-0.3293981552124023,0.9998202919960022
0,3,0.0342515669763088,1.4633046984672546,-0.3328354358673095,0.999884843826294
0,4,0.0118254236876964,1.4758152961730957,-0.353354275226593,0.9998810291290284
0,5,0.0131480544805526,1.4736449122428894,-0.3641276955604553,0.9998828172683716
0,6,0.0155442841351032,1.46180260181427,-0.3446870446205139,0.999901533126831
0,7,0.0971177518367767,1.4390884041786194,-0.2298056036233902,0.999864101409912
0,8,-0.0528188310563564,1.4153175354003906,-0.2264449745416641,0.9994550347328186
0,9,0.0538499951362609,1.4321000576019287,-0.2959763407707214,0.999879002571106
0,10,0.0113482177257537,1.4024906158447266,-0.3220867812633514,0.9998587369918824
0,11,0.1775090396404266,1.304267793893814,-0.0739088505506515,0.9999594688415528
0,12,-0.1301448494195938,1.376615047454834,-0.0255908090621233,0.99984610080719
0,13,0.3099055290222168,1.1858829855918884,-0.0077446019276976,0.949928104877472
0,14,-0.3039955794811249,1.2109982669353485,-0.0218269545584917,0.9495261907577516
0,15,0.2275523543357849,1.0652773082256317,0.0349307134747505,0.9069693088531494
0,16,-0.2235854715108871,1.1090475618839264,-0.0781281739473342,0.8241470456123352
0,17,0.1859517097473144,1.0441445708274841,0.0319717675447464,0.8567395806312561
0,18,-0.1572418957948684,1.0866926312446594,-0.1310785114765167,0.7213215827941895
0,19,0.1453083902597427,1.059718206524849,0.0132732903584837,0.8644443154335022
0,20,-0.099477469921112,1.129981815814972,-0.134388655424118,0.7269797325134277
0,21,0.2082500904798507,1.0479614287614822,0.028997715562582,0.8115243315696716
0,22,-0.1909477263689041,1.118391066789627,-0.0891890749335289,0.6579440832138062
0,23,0.0923331752419471,0.8338706474751235,0.0254170764237642,0.9998981952667236
0,24,-0.0897512584924697,0.8408865989185869,-0.0236213561147451,0.999864935874939
0,25,0.0888228267431259,0.4288732409477234,-0.0363839380443096,0.9245388507843018
0,26,-0.0703040957450866,0.5099653899669647,-0.0083992658182978,0.8788719773292542
0,27,0.0905696600675582,0.07299405336380005,0.0804682150483131,0.9610517024993896
0,28,-0.0872493833303451,0.11120617389678955,0.1509366035461425,0.9489498734474182
0,29,0.0699770078063011,0.03832399845123291,0.093866191804409,0.7342228889465332
0,30,-0.0892964154481887,0.07575583457946777,0.1288946568965912,0.6709607243537903
0,31,0.0779380798339843,0.0,0.0261333677917718,0.9472287893295288
0,32,-0.1042433455586433,0.04226893186569214,0.0517886728048324,0.916129231452942
1,0,0.014236363582313,1.441452443599701,-0.3933398723602295,0.9999402761459352
1,1,0.0327240228652954,1.4569496512413025,-0.3855544626712799,0.9998382925987244
1,2,0.0353946909308433,1.4580772519111633,-0.3737950921058655,0.99981027841568
1,3,0.0326769985258579,1.457209289073944,-0.3774896264076233,0.999880075454712
1,4,0.0104391770437359,1.4702141880989075,-0.3979490101337433,0.999874472618103
1,5,0.0119599951431155,1.4679546356201172,-0.4093954265117645,0.999874234199524
1,6,0.0146325379610061,1.45622056722641,-0.3889176547527313,0.99989515542984
1,7,0.0970125347375869,1.4303529262542725,-0.2791959345340729,0.9998608231544496
1,8,-0.0519443973898887,1.404632031917572,-0.2717004716396332,0.9994324445724488
1,9,0.0521971508860588,1.426321268081665,-0.3407360315322876,0.999875545501709
1,10,0.0110525730997323,1.3970159888267517,-0.3663944900035858,0.999853253364563
1,11,0.177616000175476,1.2928880155086517,-0.1161330118775367,0.9999569654464722
1,12,-0.130284383893013,1.3660351634025574,-0.0681928694248199,0.9998416304588318
1,13,0.3097686171531677,1.1800337135791779,-0.0493397302925586,0.9476195573806764
1,14,-0.304271936416626,1.199369192123413,-0.0667298063635826,0.9485957026481628
1,15,0.2205815911293029,1.0607668906450272,0.0116610238328576,0.8952240347862244
1,16,-0.2213685065507888,1.0950423181056976,-0.1080460920929908,0.8102089762687683
1,17,0.1739001870155334,1.0385336726903915,0.0131472339853644,0.8404048681259155
1,18,-0.1529179513454437,1.072245478630066,-0.1567417383193969,0.7005997896194458
1,19,0.1324395090341568,1.054936483502388,-0.0036304940003901,0.8480520844459534
1,20,-0.0970189645886421,1.1163754165172577,-0.1577028036117553,0.7054042220115662
1,21,0.2011633515357971,1.0436958372592926,0.0072697233408689,0.7921057939529419
1,22,-0.1896071434020996,1.104136973619461,-0.118424542248249,0.6356587409973145
1,23,0.0920226573944091,0.8315883222967386,0.0253485012799501,0.9998995065689088
