frame,landmark,x,y,z,visibility
0,0,0.0307348147034645,1.4112982749938965,-0.2276924848556518,0.9999957084655762
0,1,0.0368963703513145,1.4327817559242249,-0.2166144549846649,0.9999948740005492
0,2,0.0382922999560833,1.4348906874656677,-0.2057184278964996,0.999991536140442
0,3,0.036776665598154,1.4349252581596375,-0.2077425867319107,0.9999946355819702
0,4,0.0164994597434997,1.4409153461456299,-0.2452991008758545,0.9999971389770508
0,5,0.0199963636696338,1.4401939511299133,-0.2585958242416382,0.9999966621398926
0,6,0.0228467099368572,1.4300785660743713,-0.2366929203271865,0.999996781349182
0,7,0.0496037304401397,1.4243695735931396,-0.0994224324822425,0.9999936819076538
0,8,-0.0781067833304405,1.3805167078971863,-0.1601700335741043,0.9999858140945436
0,9,0.0471240244805812,1.3989102244377136,-0.1713950634002685,0.9999829530715942
0,10,0.0118562318384647,1.3652852177619934,-0.2186258882284164,0.9999793767929076
0,11,0.0938488990068435,1.274360716342926,0.0697422325611114,0.9999395608901978
0,12,-0.091612696647644,1.339826226234436,-0.0472744703292846,0.9997400641441344
0,13,0.2386416792869568,1.2151370346546173,0.0829702690243721,0.6841092109680176
0,14,-0.0277370736002922,1.1911559998989105,-0.2572069466114044,0.6792760491371155
0,15,0.3245843648910522,1.338777244091034,0.0083276415243744,0.9402835369110109
0,16,-0.0672839656472206,1.3238240480422974,-0.4230689406394958,0.7678701281547546
0,17,0.3298602402210235,1.3808162808418274,-0.0016697490354999,0.931360363960266
0,18,-0.0641070827841758,1.3687962889671326,-0.4805645942687988,0.735320508480072
0,19,0.3212337493896484,1.4024453163146973,-0.0170864611864089,0.9369298219680786
0,20,-0.0637661442160606,1.41347736120224,-0.4736583828926086,0.7276756763458252
0,21,0.3295356929302215,1.3374763131141663,-0.0048294505104422,0.915295660495758
0,22,-0.0756824165582656,1.3467331528663635,-0.4273307621479034,0.6251575350761414
0,23,0.0621676854789257,0.8136357741896062,0.0659069195389747,0.9999358654022216
0,24,-0.0606156140565872,0.8138505015522242,-0.0617110207676887,0.9999148845672609
0,25,0.11287771910429,0.4422490000724793,-0.0175344627350568,0.3053289651870727
0,26,0.0203674342483282,0.4758919477462769,-0.1343608647584915,0.4932407140731811
0,27,0.0545550882816314,0.10656285285949707,0.0842329040169715,0.245158389210701
0,28,-0.0668030679225921,0.07300049066543579,-0.0376637950539588,0.5978431701660156
0,29,0.0209104884415864,0.07351940870285034,0.1030320972204208,0.1821614950895309
0,30,-0.0742660760879516,0.03694647550582886,-0.0684244409203529,0.3038825988769531
0,31,0.0306984838098287,0.0011721253395080566,0.0658246502280235,0.3422494530677795
0,32,-0.051663015037775,0.0,-0.1362377405166626,0.5711971521377563
1,0,0.0306261163204908,1.415238618850708,-0.2230776846408844,0.9999953508377076
1,1,0.0369670055806636,1.4356043338775635,-0.2094099074602127,0.9999943375587464
1,2,0.0383387915790081,1.437705636024475,-0.199009284377098,0.999990701675415
1,3,0.0368141941726207,1.4376612305641174,-0.2010463327169418,0.9999940395355223
1,4,0.016408585011959,1.4441830515861511,-0.2378175854682922,0.9999968409538268
1,5,0.0198517795652151,1.4434784054756165,-0.250834584236145,0.9999963641166688
1,6,0.0228001493960618,1.4333215951919556,-0.2293450087308883,0.999996542930603
1,7,0.051299974322319,1.4246339797973633,-0.0884396806359291,0.9999924898147584
1,8,-0.0779951438307762,1.3803191184997559,-0.1489998996257782,0.9999842047691344
1,9,0.0471614338457584,1.4027321934700012,-0.1658003181219101,0.999980628490448
1,10,0.0118590984493494,1.3688936829566956,-0.2129688262939453,0.999977171421051
1,11,0.0965301543474197,1.2736694514751434,0.0787244290113449,0.9999361038208008
